Flow ID;Source IP;Source Port;Destination IP;Destination Port;Protocol;Timestamp;Flow Duration;Total Fwd Packets;Total Backward Packets;Total Length of Fwd Packets;Total Length of Bwd Packets;Fwd Packet Length Max;Fwd Packet Length Min;Fwd Packet Length Mean;Fwd Packet Length Std;Bwd Packet Length Max;Bwd Packet Length Min;Bwd Packet Length Mean;Bwd Packet Length Std;Flow Bytes/s;Flow Packets/s;Flow IAT Mean;Flow IAT Std;Flow IAT Max;Flow IAT Min;Fwd IAT Total;Fwd IAT Mean;Fwd IAT Std;Fwd IAT Max;Fwd IAT Min;Bwd IAT Total;Bwd IAT Mean;Bwd IAT Std;Bwd IAT Max;Bwd IAT Min;Fwd PSH Flags;Bwd PSH Flags;Fwd URG Flags;Bwd URG Flags;Fwd Header Length;Bwd Header Length;Fwd Packets/s;Bwd Packets/s;Min Packet Length;Max Packet Length;Packet Length Mean;Packet Length Std;Packet Length Variance;FIN Flag Count;SYN Flag Count;RST Flag Count;PSH Flag Count;ACK Flag Count;URG Flag Count;CWE Flag Count;ECE Flag Count;Down/Up Ratio;Average Packet Size;Avg Fwd Segment Size;Avg Bwd Segment Size;Fwd Avg Bytes/Bulk;Fwd Avg Packets/Bulk;Fwd Avg Bulk Rate;Bwd Avg Bytes/Bulk;Bwd Avg Packets/Bulk;Bwd Avg Bulk Rate;Subflow Fwd Packets;Subflow Fwd Bytes;Subflow Bwd Packets;Subflow Bwd Bytes;Init_Win_bytes_forward;Init_Win_bytes_backward;act_data_pkt_fwd;min_seg_size_forward;Active Mean;Active Std;Active Max;Active Min;Idle Mean;Idle Std;Idle Max;Idle Min;Label
192.168.10.9-52.40.81.184-13809-443-6;192.168.10.9;13809;52.40.81.184;443;6;05/07/2017 08:44;61230809;15;15;4785;3275;2920;0;319;811.7817265;1521;2;218.3333333;518.1164605;131.6330803;0.489949431;2111407.207;4087781.846;1.00E+07;63;6.12E+07;4373629.214;5099539.756;1.01E+07;218;6.11E+07;4367565.5;5146897.461;1.01E+07;215;0;0;0;0;312;304;0.244974715;0.244974715;0;2920;260;661.5621916;437664.5333;0;0;0;1;0;0;0;0;1;268.6666667;319;218.3333333;0;0;0;0;0;0;15;4785;15;3275;8192;37960;14;20;174702;216862.3715;617323;84492;9974518.333;87140.10582;1.00E+07;9796754;BENIGN
192.168.10.9-52.40.81.184-13808-443-6;192.168.10.9;13808;52.40.81.184;443;6;05/07/2017 08:44;61231828;15;15;5278;3275;2920;0;351.8666667;869.7108605;1521;2;218.3333333;518.1164605;139.6822581;0.489941277;2111442.345;4086039.933;1.00E+07;87;6.12E+07;4373702;5097172.348;1.01E+07;131;6.11E+07;4367578.857;5144795.417;1.01E+07;225;0;0;0;0;312;304;0.244970638;0.244970638;0;2920;275.9032258;696.6629197;485339.2237;0;0;0;1;0;0;0;0;1;285.1;351.8666667;218.3333333;0;0;0;0;0;0;15;5278;15;3275;8192;39420;14;20;175477;216567.0812;617494;85382;9971165.333;85509.02233;1.00E+07;9796744;BENIGN
192.168.10.9-2.16.4.144-13787-80-6;192.168.10.9;13787;2.16.4.144;80;6;05/07/2017 08:43;110847108;16;15;662;780;292;0;41.375;97.84537121;384;0;52;134.8077997;13.00890953;0.279664491;3694903.6;4819969.215;1.00E+07;105;1.11E+08;7383236.6;4499324.808;1.01E+07;173;1.11E+08;7910606.857;4271430.585;1.01E+07;468;0;0;0;0;332;432;0.144342963;0.135321528;0;384;45.0625;113.7342509;12935.47984;0;0;0;1;0;0;0;0;0;46.51612903;41.375;52;0;0;0;0;0;0;16;662;15;780;8192;980;15;20;146552.3636;108187.1179;410389;98292;9921497.545;169130.797;1.00E+07;9479884;BENIGN
192.168.10.12-224.0.0.251-5353-5353-17;192.168.10.12;5353;224.0.0.251;5353;17;05/07/2017 08:43;80426759;100;0;10194;0;118;45;101.94;30.39232359;0;0;0;0;126.7488598;1.243367273;812391.5051;3337370.383;1.74E+07;1;8.04E+07;812391.5051;3337370.383;1.74E+07;1;0;0;0;0;0;0;0;0;0;2900;0;1.243367273;0;45;118;101.3762376;30.76616696;946.5570297;0;0;0;0;0;0;0;0;0;102.39;101.94;0;0;0;0;0;0;0;100;10194;0;0;-1;-1;99;20;1400678.6;3131980.141;7003335;13;1.47E+07;3796569.308;1.74E+07;8003941;BENIGN
192.154.108.74-192.168.10.12-123-123-17;192.168.10.12;123;192.154.108.74;123;17;05/07/2017 08:43;66068512;2;2;96;96;48;48;48;0;48;48;48;0;2.906074228;0.060543213;2.20E+07;3.80E+07;6.59E+07;68389;6.60E+07;6.60E+07;0;6.60E+07;6.60E+07;6.60E+07;6.60E+07;0;6.60E+07;6.60E+07;0;0;0;0;52;52;0.030271607;0.030271607;48;48;48;0;0;0;0;0;0;0;0;0;0;1;60;48;48;0;0;0;0;0;0;2;96;2;96;-1;-1;1;20;68780;0;68780;68780;6.59E+07;0;6.59E+07;6.59E+07;BENIGN
192.168.10.17-99.224.25.39-123-123-17;192.168.10.17;123;99.224.25.39;123;17;05/07/2017 08:43;6068220;4;4;192;192;48;48;48;0;48;48;48;0;63.28050071;1.318343765;866888.5714;996338.7809;1941320;58514;5999871;1999957;109.0825376;2000042;1999834;6009706;2003235.333;12071.43174;2012301;1989533;0;0;0;0;80;80;0.659171882;0.659171882;48;48;48;0;0;0;0;0;0;0;0;0;0;1;54;48;48;0;0;0;0;0;0;4;192;4;192;-1;-1;3;20;0;0;0;0;0;0;0;0;BENIGN
192.168.10.12-209.133.217.165-123-123-17;192.168.10.12;123;209.133.217.165;123;17;05/07/2017 08:43;66067069;2;2;96;96;48;48;48;0;48;48;48;0;2.906137701;0.060544535;2.20E+07;3.80E+07;6.59E+07;66918;6.60E+07;6.60E+07;0;6.60E+07;6.60E+07;6.60E+07;6.60E+07;0;6.60E+07;6.60E+07;0;0;0;0;60;60;0.030272268;0.030272268;48;48;48;0;0;0;0;0;0;0;0;0;0;1;60;48;48;0;0;0;0;0;0;2;96;2;96;-1;-1;1;20;66918;0;66918;66918;6.59E+07;0;6.59E+07;6.59E+07;BENIGN
192.168.10.3-192.168.10.12-123-123-17;192.168.10.12;123;192.168.10.3;123;17;05/07/2017 08:43;67000242;4;4;192;192;48;48;48;0;48;48;48;0;5.731322582;0.119402554;9571463.143;2.53E+07;6.70E+07;1;6.70E+07;2.23E+07;3.87E+07;6.70E+07;1;6.70E+07;2.23E+07;3.87E+07;6.70E+07;4;0;0;0;0;104;104;0.059701277;0.059701277;48;48;48;0;0;0;0;0;0;0;0;0;0;1;54;48;48;0;0;0;0;0;0;4;192;4;192;-1;-1;3;20;153;0;153;153;6.70E+07;0;6.70E+07;6.70E+07;BENIGN
128.100.100.128-192.168.10.17-123-123-17;192.168.10.17;123;128.100.100.128;123;17;05/07/2017 08:43;69022301;7;7;336;336;48;48;48;0;48;48;48;0;9.735983737;0.202832995;5309407.769;1.62E+07;5.90E+07;22309;6.90E+07;1.15E+07;2.33E+07;5.90E+07;1999836;6.90E+07;1.15E+07;2.33E+07;5.90E+07;1999575;0;0;0;0;164;164;0.101416497;0.101416497;48;48;48;0;0;0;0;0;0;0;0;0;0;1;51.42857143;48;48;0;0;0;0;0;0;7;336;7;336;-1;-1;6;20;1.00E+07;0;1.00E+07;1.00E+07;5.90E+07;0;5.90E+07;5.90E+07;BENIGN
192.168.10.12-208.81.1.244-123-123-17;192.168.10.12;123;208.81.1.244;123;17;05/07/2017 08:43;68042892;2;2;96;96;48;48;48;0;48;48;48;0;2.821749552;0.058786449;2.27E+07;3.92E+07;6.80E+07;42736;6.80E+07;6.80E+07;0;6.80E+07;6.80E+07;6.80E+07;6.80E+07;0;6.80E+07;6.80E+07;0;0;0;0;60;60;0.029393224;0.029393224;48;48;48;0;0;0;0;0;0;0;0;0;0;1;60;48;48;0;0;0;0;0;0;2;96;2;96;-1;-1;1;20;42933;0;42933;42933;6.80E+07;0;6.80E+07;6.80E+07;BENIGN
192.168.10.9-72.21.91.29-13806-80-6;192.168.10.9;13806;72.21.91.29;80;6;05/07/2017 08:43;115674408;17;15;519;1598;435;0;30.52941176;104.2485717;796;0;106.5333333;279.9269973;18.30136879;0.276638546;3731432.516;4808284.524;1.00E+07;55;1.16E+08;7229650.5;4427007.609;1.00E+07;180;1.10E+08;7883577.286;4228736.262;1.00E+07;679;0;0;0;0;364;444;0.146964227;0.129674318;0;796;64.15151515;203.1923536;41287.13258;0;0;0;1;0;0;0;0;0;66.15625;30.52941176;106.5333333;0;0;0;0;0;0;17;519;15;1598;8192;288;15;20;46219.63636;74031.25573;269425;23538;9987434.909;64352.50785;1.00E+07;9793413;BENIGN
192.168.10.12-99.224.25.39-123-123-17;192.168.10.12;123;99.224.25.39;123;17;05/07/2017 08:43;66066935;2;2;96;96;48;48;48;0;48;48;48;0;2.906143595;0.060544658;2.20E+07;3.80E+07;6.59E+07;66775;6.60E+07;6.60E+07;0;6.60E+07;6.60E+07;6.60E+07;6.60E+07;0;6.60E+07;6.60E+07;0;0;0;0;52;52;0.030272329;0.030272329;48;48;48;0;0;0;0;0;0;0;0;0;0;1;60;48;48;0;0;0;0;0;0;2;96;2;96;-1;-1;1;20;80651;0;80651;80651;6.59E+07;0;6.59E+07;6.59E+07;BENIGN
192.168.10.12-66.228.59.187-123-123-17;192.168.10.12;123;66.228.59.187;123;17;05/07/2017 08:43;69046161;2;2;96;96;48;48;48;0;48;48;48;0;2.780748375;0.057932258;2.30E+07;3.98E+07;6.90E+07;45836;6.90E+07;6.90E+07;0;6.90E+07;6.90E+07;6.90E+07;6.90E+07;0;6.90E+07;6.90E+07;0;0;0;0;52;52;0.028966129;0.028966129;48;48;48;0;0;0;0;0;0;0;0;0;0;1;60;48;48;0;0;0;0;0;0;2;96;2;96;-1;-1;1;20;45836;0;45836;45836;6.90E+07;0;6.90E+07;6.90E+07;BENIGN
138.236.128.36-192.168.10.12-123-123-17;192.168.10.12;123;138.236.128.36;123;17;05/07/2017 08:43;68042045;2;2;96;96;48;48;48;0;48;48;48;0;2.821784677;0.058787181;2.27E+07;3.92E+07;6.80E+07;41903;6.80E+07;6.80E+07;0;6.80E+07;6.80E+07;6.80E+07;6.80E+07;0;6.80E+07;6.80E+07;0;0;0;0;60;60;0.02939359;0.02939359;48;48;48;0;0;0;0;0;0;0;0;0;0;1;60;48;48;0;0;0;0;0;0;2;96;2;96;-1;-1;1;20;42053;0;42053;42053;6.80E+07;0;6.80E+07;6.80E+07;BENIGN
192.168.10.3-192.168.10.15-123-123-17;192.168.10.15;123;192.168.10.3;123;17;05/07/2017 08:43;64000798;4;4;192;192;48;48;48;0;48;48;48;0;5.999925188;0.124998441;9142971.143;2.42E+07;6.40E+07;1;6.40E+07;2.13E+07;3.70E+07;6.40E+07;3;6.40E+07;2.13E+07;3.70E+07;6.40E+07;1;0;0;0;0;128;128;0.062499221;0.062499221;48;48;48;0;0;0;0;0;0;0;0;0;0;1;54;48;48;0;0;0;0;0;0;4;192;4;192;-1;-1;3;32;66;0;66;66;6.40E+07;0;6.40E+07;6.40E+07;BENIGN
192.168.10.12-4.53.160.75-123-123-17;192.168.10.12;123;4.53.160.75;123;17;05/07/2017 08:43;69040570;2;2;96;96;48;48;48;0;48;48;48;0;2.780973564;0.057936949;2.30E+07;3.98E+07;6.90E+07;40420;6.90E+07;6.90E+07;0;6.90E+07;6.90E+07;6.90E+07;6.90E+07;0;6.90E+07;6.90E+07;0;0;0;0;52;52;0.028968475;0.028968475;48;48;48;0;0;0;0;0;0;0;0;0;0;1;60;48;48;0;0;0;0;0;0;2;96;2;96;-1;-1;1;20;40420;0;40420;40420;6.90E+07;0;6.90E+07;6.90E+07;BENIGN
173.255.246.13-192.168.10.12-123-123-17;192.168.10.12;123;173.255.246.13;123;17;05/07/2017 08:43;68080984;2;2;96;96;48;48;48;0;48;48;48;0;2.820170754;0.058753557;2.27E+07;3.92E+07;6.79E+07;80836;6.80E+07;6.80E+07;0;6.80E+07;6.80E+07;6.80E+07;6.80E+07;0;6.80E+07;6.80E+07;0;0;0;0;52;40;0.029376779;0.029376779;48;48;48;0;0;0;0;0;0;0;0;0;0;1;60;48;48;0;0;0;0;0;0;2;96;2;96;-1;-1;1;20;80988;0;80988;80988;6.79E+07;0;6.79E+07;6.79E+07;BENIGN
192.168.10.12-45.79.109.111-123-123-17;192.168.10.12;123;45.79.109.111;123;17;05/07/2017 08:43;68081089;2;2;96;96;48;48;48;0;48;48;48;0;2.820166405;0.058753467;2.27E+07;3.92E+07;6.79E+07;80937;6.80E+07;6.80E+07;0;6.80E+07;6.80E+07;6.80E+07;6.80E+07;0;6.80E+07;6.80E+07;0;0;0;0;40;40;0.029376733;0.029376733;48;48;48;0;0;0;0;0;0;0;0;0;0;1;60;48;48;0;0;0;0;0;0;2;96;2;96;-1;-1;1;20;81112;0;81112;81112;6.79E+07;0;6.79E+07;6.79E+07;BENIGN
172.16.0.1-192.168.10.50-55714-80-6;172.16.0.1;55714;192.168.10.50;80;6;05/07/2017 10:45;1;2;0;0;0;0;0;0;0;0;0;0;0;0;2000000;1;0;1;1;1;1;0;1;1;0;0;0;0;0;0;0;0;0;64;0;2000000;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;251;-1;0;32;0;0;0;0;0;0;0;0;DoS Hulk
172.16.0.1-192.168.10.50-55716-80-6;172.16.0.1;55716;192.168.10.50;80;6;05/07/2017 10:45;1;2;0;0;0;0;0;0;0;0;0;0;0;0;2000000;1;0;1;1;1;1;0;1;1;0;0;0;0;0;0;0;0;0;64;0;2000000;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;251;-1;0;32;0;0;0;0;0;0;0;0;DoS Hulk
172.16.0.1-192.168.10.50-54158-80-6;172.16.0.1;54158;192.168.10.50;80;6;05/07/2017 10:45;984;2;0;0;0;0;0;0;0;0;0;0;0;0;2032.520325;984;0;984;984;984;984;0;984;984;0;0;0;0;0;0;0;0;0;64;0;2032.520325;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;251;-1;0;32;0;0;0;0;0;0;0;0;DoS Hulk
172.16.0.1-192.168.10.50-55724-80-6;172.16.0.1;55724;192.168.10.50;80;6;05/07/2017 10:45;3;2;0;0;0;0;0;0;0;0;0;0;0;0;666666.6667;3;0;3;3;3;3;0;3;3;0;0;0;0;0;0;0;0;0;64;0;666666.6667;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;251;-1;0;32;0;0;0;0;0;0;0;0;DoS Hulk
172.16.0.1-192.168.10.50-55720-80-6;172.16.0.1;55720;192.168.10.50;80;6;05/07/2017 10:45;3;2;0;0;0;0;0;0;0;0;0;0;0;0;666666.6667;3;0;3;3;3;3;0;3;3;0;0;0;0;0;0;0;0;0;64;0;666666.6667;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;251;-1;0;32;0;0;0;0;0;0;0;0;DoS Hulk
172.16.0.1-192.168.10.50-55726-80-6;172.16.0.1;55726;192.168.10.50;80;6;05/07/2017 10:45;4;2;0;0;0;0;0;0;0;0;0;0;0;0;500000;4;0;4;4;4;4;0;4;4;0;0;0;0;0;0;0;0;0;64;0;500000;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;274;-1;0;32;0;0;0;0;0;0;0;0;DoS Hulk
172.16.0.1-192.168.10.50-53258-80-6;172.16.0.1;53258;192.168.10.50;80;6;05/07/2017 10:45;1;2;0;0;0;0;0;0;0;0;0;0;0;0;2000000;1;0;1;1;1;1;0;1;1;0;0;0;0;0;0;0;0;0;64;0;2000000;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;274;-1;0;32;0;0;0;0;0;0;0;0;DoS Hulk
172.16.0.1-192.168.10.50-53280-80-6;172.16.0.1;53280;192.168.10.50;80;6;05/07/2017 10:45;3;2;0;0;0;0;0;0;0;0;0;0;0;0;666666.6667;3;0;3;3;3;3;0;3;3;0;0;0;0;0;0;0;0;0;64;0;666666.6667;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;251;-1;0;32;0;0;0;0;0;0;0;0;DoS Hulk
172.16.0.1-192.168.10.50-53264-80-6;172.16.0.1;53264;192.168.10.50;80;6;05/07/2017 10:45;2;2;0;0;0;0;0;0;0;0;0;0;0;0;1000000;2;0;2;2;2;2;0;2;2;0;0;0;0;0;0;0;0;0;64;0;1000000;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;274;-1;0;32;0;0;0;0;0;0;0;0;DoS Hulk
172.16.0.1-192.168.10.50-53728-80-6;172.16.0.1;53728;192.168.10.50;80;6;05/07/2017 10:45;1006;2;0;0;0;0;0;0;0;0;0;0;0;0;1988.071571;1006;0;1006;1006;1006;1006;0;1006;1006;0;0;0;0;0;0;0;0;0;64;0;1988.071571;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;274;-1;0;32;0;0;0;0;0;0;0;0;DoS Hulk
172.16.0.1-192.168.10.50-55736-80-6;172.16.0.1;55736;192.168.10.50;80;6;05/07/2017 10:45;3;2;0;0;0;0;0;0;0;0;0;0;0;0;666666.6667;3;0;3;3;3;3;0;3;3;0;0;0;0;0;0;0;0;0;64;0;666666.6667;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;274;-1;0;32;0;0;0;0;0;0;0;0;DoS Hulk
172.16.0.1-192.168.10.50-55738-80-6;172.16.0.1;55738;192.168.10.50;80;6;05/07/2017 10:45;4;2;0;0;0;0;0;0;0;0;0;0;0;0;500000;4;0;4;4;4;4;0;4;4;0;0;0;0;0;0;0;0;0;64;0;500000;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;251;-1;0;32;0;0;0;0;0;0;0;0;DoS Hulk
172.16.0.1-192.168.10.50-55742-80-6;172.16.0.1;55742;192.168.10.50;80;6;05/07/2017 10:45;3;2;0;0;0;0;0;0;0;0;0;0;0;0;666666.6667;3;0;3;3;3;3;0;3;3;0;0;0;0;0;0;0;0;0;64;0;666666.6667;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;251;-1;0;32;0;0;0;0;0;0;0;0;DoS Hulk
172.16.0.1-192.168.10.50-55744-80-6;172.16.0.1;55744;192.168.10.50;80;6;05/07/2017 10:45;1;2;0;0;0;0;0;0;0;0;0;0;0;0;2000000;1;0;1;1;1;1;0;1;1;0;0;0;0;0;0;0;0;0;64;0;2000000;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;274;-1;0;32;0;0;0;0;0;0;0;0;DoS Hulk
172.16.0.1-192.168.10.50-55758-80-6;172.16.0.1;55758;192.168.10.50;80;6;05/07/2017 10:45;1;2;0;0;0;0;0;0;0;0;0;0;0;0;2000000;1;0;1;1;1;1;0;1;1;0;0;0;0;0;0;0;0;0;64;0;2000000;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;251;-1;0;32;0;0;0;0;0;0;0;0;DoS Hulk
172.16.0.1-192.168.10.50-55762-80-6;172.16.0.1;55762;192.168.10.50;80;6;05/07/2017 10:45;3;2;0;0;0;0;0;0;0;0;0;0;0;0;666666.6667;3;0;3;3;3;3;0;3;3;0;0;0;0;0;0;0;0;0;64;0;666666.6667;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;251;-1;0;32;0;0;0;0;0;0;0;0;DoS Hulk
172.16.0.1-192.168.10.50-53284-80-6;172.16.0.1;53284;192.168.10.50;80;6;05/07/2017 10:45;4;2;0;0;0;0;0;0;0;0;0;0;0;0;500000;4;0;4;4;4;4;0;4;4;0;0;0;0;0;0;0;0;0;64;0;500000;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;251;-1;0;32;0;0;0;0;0;0;0;0;DoS Hulk
172.16.0.1-192.168.10.50-55768-80-6;172.16.0.1;55768;192.168.10.50;80;6;05/07/2017 10:45;3;2;0;0;0;0;0;0;0;0;0;0;0;0;666666.6667;3;0;3;3;3;3;0;3;3;0;0;0;0;0;0;0;0;0;64;0;666666.6667;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;274;-1;0;32;0;0;0;0;0;0;0;0;DoS Hulk
172.16.0.1-192.168.10.50-55378-80-6;172.16.0.1;55378;192.168.10.50;80;6;05/07/2017 10:45;5;2;0;0;0;0;0;0;0;0;0;0;0;0;400000;5;0;5;5;5;5;0;5;5;0;0;0;0;0;0;0;0;0;64;0;400000;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;274;-1;0;32;0;0;0;0;0;0;0;0;DoS Hulk
172.16.0.1-192.168.10.50-55800-80-6;172.16.0.1;55800;192.168.10.50;80;6;05/07/2017 10:45;4;2;0;0;0;0;0;0;0;0;0;0;0;0;500000;4;0;4;4;4;4;0;4;4;0;0;0;0;0;0;0;0;0;64;0;500000;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;251;-1;0;32;0;0;0;0;0;0;0;0;DoS Hulk
172.16.0.1-192.168.10.50-55418-80-6;172.16.0.1;55418;192.168.10.50;80;6;05/07/2017 10:45;3;2;0;0;0;0;0;0;0;0;0;0;0;0;666666.6667;3;0;3;3;3;3;0;3;3;0;0;0;0;0;0;0;0;0;64;0;666666.6667;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;274;-1;0;32;0;0;0;0;0;0;0;0;DoS Hulk
172.16.0.1-192.168.10.50-55818-80-6;172.16.0.1;55818;192.168.10.50;80;6;05/07/2017 10:45;3;2;0;0;0;0;0;0;0;0;0;0;0;0;666666.6667;3;0;3;3;3;3;0;3;3;0;0;0;0;0;0;0;0;0;64;0;666666.6667;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;274;-1;0;32;0;0;0;0;0;0;0;0;DoS Hulk
172.16.0.1-192.168.10.50-55826-80-6;172.16.0.1;55826;192.168.10.50;80;6;05/07/2017 10:45;1;2;0;0;0;0;0;0;0;0;0;0;0;0;2000000;1;0;1;1;1;1;0;1;1;0;0;0;0;0;0;0;0;0;64;0;2000000;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;274;-1;0;32;0;0;0;0;0;0;0;0;DoS Hulk
172.16.0.1-192.168.10.50-55830-80-6;172.16.0.1;55830;192.168.10.50;80;6;05/07/2017 10:45;0;2;0;0;0;0;0;0;0;0;0;0;0;NaN;Infinity;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;64;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;251;-1;0;32;0;0;0;0;0;0;0;0;DoS Hulk
172.16.0.1-192.168.10.50-55040-80-6;172.16.0.1;55040;192.168.10.50;80;6;05/07/2017 10:45;4;2;0;0;0;0;0;0;0;0;0;0;0;0;500000;4;0;4;4;4;4;0;4;4;0;0;0;0;0;0;0;0;0;64;0;500000;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;251;-1;0;32;0;0;0;0;0;0;0;0;DoS Hulk
172.16.0.1-192.168.10.50-55840-80-6;172.16.0.1;55840;192.168.10.50;80;6;05/07/2017 10:45;4;2;0;0;0;0;0;0;0;0;0;0;0;0;500000;4;0;4;4;4;4;0;4;4;0;0;0;0;0;0;0;0;0;64;0;500000;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;274;-1;0;32;0;0;0;0;0;0;0;0;DoS Hulk
172.16.0.1-192.168.10.50-53386-80-6;172.16.0.1;53386;192.168.10.50;80;6;05/07/2017 10:45;4;2;0;0;0;0;0;0;0;0;0;0;0;0;500000;4;0;4;4;4;4;0;4;4;0;0;0;0;0;0;0;0;0;64;0;500000;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;251;-1;0;32;0;0;0;0;0;0;0;0;DoS Hulk
172.16.0.1-192.168.10.50-55856-80-6;172.16.0.1;55856;192.168.10.50;80;6;05/07/2017 10:45;6;2;0;0;0;0;0;0;0;0;0;0;0;0;333333.3333;6;0;6;6;6;6;0;6;6;0;0;0;0;0;0;0;0;0;64;0;333333.3333;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;274;-1;0;32;0;0;0;0;0;0;0;0;DoS Hulk
172.16.0.1-192.168.10.50-55470-80-6;172.16.0.1;55470;192.168.10.50;80;6;05/07/2017 10:45;4;2;0;0;0;0;0;0;0;0;0;0;0;0;500000;4;0;4;4;4;4;0;4;4;0;0;0;0;0;0;0;0;0;64;0;500000;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;251;-1;0;32;0;0;0;0;0;0;0;0;DoS Hulk
172.16.0.1-192.168.10.50-55868-80-6;172.16.0.1;55868;192.168.10.50;80;6;05/07/2017 10:45;5;2;0;0;0;0;0;0;0;0;0;0;0;0;400000;5;0;5;5;5;5;0;5;5;0;0;0;0;0;0;0;0;0;64;0;400000;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;274;-1;0;32;0;0;0;0;0;0;0;0;DoS Hulk
172.16.0.1-192.168.10.50-55870-80-6;172.16.0.1;55870;192.168.10.50;80;6;05/07/2017 10:45;5;2;0;0;0;0;0;0;0;0;0;0;0;0;400000;5;0;5;5;5;5;0;5;5;0;0;0;0;0;0;0;0;0;64;0;400000;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;274;-1;0;32;0;0;0;0;0;0;0;0;DoS Hulk
172.16.0.1-192.168.10.50-55876-80-6;172.16.0.1;55876;192.168.10.50;80;6;05/07/2017 10:45;3;2;0;0;0;0;0;0;0;0;0;0;0;0;666666.6667;3;0;3;3;3;3;0;3;3;0;0;0;0;0;0;0;0;0;64;0;666666.6667;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;251;-1;0;32;0;0;0;0;0;0;0;0;DoS Hulk
172.16.0.1-192.168.10.50-55874-80-6;172.16.0.1;55874;192.168.10.50;80;6;05/07/2017 10:45;4;2;0;0;0;0;0;0;0;0;0;0;0;0;500000;4;0;4;4;4;4;0;4;4;0;0;0;0;0;0;0;0;0;64;0;500000;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;251;-1;0;32;0;0;0;0;0;0;0;0;DoS Hulk
